exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
786,1,"('geo', 'user')",M6.medium,user,CheckUser,0.0001
786,2,"('geo', 'user')",M6.medium,user,CheckUser,0.0002
532,0,"('profile', 'rate')",a1.medium,profile,GetProfiles,0.0808
532,0,"('profile', 'rate')",a1.medium,rate,GetRates,0.0005
532,1,"('profile', 'rate')",a1.medium,profile,GetProfiles,0.0642
532,1,"('profile', 'rate')",a1.medium,rate,GetRates,0.0022
787,0,"('profile', 'rate')",M6.medium,profile,GetProfiles,0.0996
787,0,"('profile', 'rate')",M6.medium,rate,GetRates,0.0019
1297,0,"('profile', 'rate')",a1.large,profile,GetProfiles,0.0318
1297,0,"('profile', 'rate')",a1.large,rate,GetRates,0.0004
1297,1,"('profile', 'rate')",a1.large,profile,GetProfiles,0.0305
1297,1,"('profile', 'rate')",a1.large,rate,GetRates,0.0004
1297,2,"('profile', 'rate')",a1.large,profile,GetProfiles,0.0323
1297,2,"('profile', 'rate')",a1.large,rate,GetRates,0.0004
533,0,"('profile', 'recommendation')",a1.medium,profile,GetProfiles,0.0369
533,0,"('profile', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.0103
533,1,"('profile', 'recommendation')",a1.medium,profile,GetProfiles,0.038
533,1,"('profile', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.0071
533,2,"('profile', 'recommendation')",a1.medium,profile,GetProfiles,0.037
533,2,"('profile', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.009
534,0,"('profile', 'reservation')",a1.medium,profile,GetProfiles,0.0453
534,0,"('profile', 'reservation')",a1.medium,reservation,CheckAvailability,0.0018
534,1,"('profile', 'reservation')",a1.medium,profile,GetProfiles,0.0402
534,1,"('profile', 'reservation')",a1.medium,reservation,CheckAvailability,0.0022
534,2,"('profile', 'reservation')",a1.medium,profile,GetProfiles,0.039
534,2,"('profile', 'reservation')",a1.medium,reservation,CheckAvailability,0.002
535,0,"('profile', 'search')",a1.medium,profile,GetProfiles,0.0392
535,0,"('profile', 'search')",a1.medium,search,Nearby,0.0014
790,0,"('profile', 'search')",M6.medium,profile,GetProfiles,0.1037
790,0,"('profile', 'search')",M6.medium,search,Nearby,0.0029
1300,0,"('profile', 'search')",a1.large,profile,GetProfiles,0.0332
1300,0,"('profile', 'search')",a1.large,search,Nearby,0.0003
1300,1,"('profile', 'search')",a1.large,profile,GetProfiles,0.0312
1300,1,"('profile', 'search')",a1.large,search,Nearby,0.0002
1300,2,"('profile', 'search')",a1.large,profile,GetProfiles,0.0304
1300,2,"('profile', 'search')",a1.large,search,Nearby,0.0003
791,0,"('profile', 'user')",M6.medium,profile,GetProfiles,0.0954
791,0,"('profile', 'user')",M6.medium,user,CheckUser,0.0017
1301,0,"('profile', 'user')",a1.large,profile,GetProfiles,0.046
1301,0,"('profile', 'user')",a1.large,user,CheckUser,0.0001
1301,1,"('profile', 'user')",a1.large,profile,GetProfiles,0.0352
1301,1,"('profile', 'user')",a1.large,user,CheckUser,0.0002
1301,2,"('profile', 'user')",a1.large,profile,GetProfiles,0.0373
1301,2,"('profile', 'user')",a1.large,user,CheckUser,0.0001
537,0,"('rate', 'recommendation')",a1.medium,rate,GetRates,0.002
792,0,"('rate', 'recommendation')",M6.medium,rate,GetRates,0.0008
792,0,"('rate', 'recommendation')",M6.medium,recommendation,GetRecommendations,0.009
792,1,"('rate', 'recommendation')",M6.medium,rate,GetRates,0.0007
792,1,"('rate', 'recommendation')",M6.medium,recommendation,GetRecommendations,0.01
792,2,"('rate', 'recommendation')",M6.medium,rate,GetRates,0.0005
792,2,"('rate', 'recommendation')",M6.medium,recommendation,GetRecommendations,0.0088
538,0,"('rate', 'reservation')",a1.medium,rate,GetRates,0.0005
538,0,"('rate', 'reservation')",a1.medium,reservation,CheckAvailability,0.0009
538,1,"('rate', 'reservation')",a1.medium,rate,GetRates,0.0006
538,1,"('rate', 'reservation')",a1.medium,reservation,CheckAvailability,0.001
538,2,"('rate', 'reservation')",a1.medium,rate,GetRates,0.0006
538,2,"('rate', 'reservation')",a1.medium,reservation,CheckAvailability,0.001
539,0,"('rate', 'search')",a1.medium,rate,GetRates,0.0004
539,0,"('rate', 'search')",a1.medium,search,Nearby,0.0003
539,1,"('rate', 'search')",a1.medium,rate,GetRates,0.0005
539,1,"('rate', 'search')",a1.medium,search,Nearby,0.0004
539,2,"('rate', 'search')",a1.medium,rate,GetRates,0.0004
539,2,"('rate', 'search')",a1.medium,search,Nearby,0.0004
795,0,"('rate', 'user')",M6.medium,rate,GetRates,0.0013
795,0,"('rate', 'user')",M6.medium,user,CheckUser,0.0002
1305,0,"('rate', 'user')",a1.large,rate,GetRates,0.0005
1305,0,"('rate', 'user')",a1.large,user,CheckUser,0.0001
1305,1,"('rate', 'user')",a1.large,rate,GetRates,0.0004
1305,1,"('rate', 'user')",a1.large,user,CheckUser,0.0001
1305,2,"('rate', 'user')",a1.large,rate,GetRates,0.0004
1305,2,"('rate', 'user')",a1.large,user,CheckUser,0.0001
541,0,"('recommendation', 'reservation')",a1.medium,recommendation,GetRecommendations,0.0111
541,0,"('recommendation', 'reservation')",a1.medium,reservation,CheckAvailability,0.0015
541,1,"('recommendation', 'reservation')",a1.medium,recommendation,GetRecommendations,0.0109
541,1,"('recommendation', 'reservation')",a1.medium,reservation,CheckAvailability,0.0022
541,2,"('recommendation', 'reservation')",a1.medium,recommendation,GetRecommendations,0.0112
541,2,"('recommendation', 'reservation')",a1.medium,reservation,CheckAvailability,0.0018
542,0,"('recommendation', 'search')",a1.medium,recommendation,GetRecommendations,0.0123
