exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2628
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadText,0.3053
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadUserId,0.207
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3075
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,unique-id-service,UploadUniqueId,9.6574
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadRating,0.2655
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.4216
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadText,0.2759
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadUserId,0.2314
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3311
20498,1,"('compose-review-service', 'unique-id-service')",a1.2xlarge,unique-id-service,UploadUniqueId,16.2885
