exp_id,service_combination,vm_type,service_name,API_name,performance_value(ms)
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,carts,delete,9.8486
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,orders,newOrder,9.2311
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,catalogue,List,0.0
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,catalogue,Get,0.0
332,"('carts', 'orders', 'user')",M6.2xlarge,carts,get_cart,8.5686
332,"('carts', 'orders', 'user')",M6.2xlarge,carts,merge,19.9829
332,"('carts', 'orders', 'user')",M6.2xlarge,carts,addToCart,22.1204
332,"('carts', 'orders', 'user')",M6.2xlarge,carts,delete,10.7285
332,"('carts', 'orders', 'user')",M6.2xlarge,orders,newOrder,18.1794
332,"('carts', 'orders', 'user')",M6.2xlarge,user,GetUsers,0
332,"('carts', 'orders', 'user')",M6.2xlarge,user,Login,0
332,"('carts', 'orders', 'user')",M6.2xlarge,user,GetAddresses,0.0
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,payment,Authorise,0.0
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,carts,get_cart,8.6093
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,carts,merge,18.9406
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,carts,addToCart,20.756
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,carts,delete,10.7504
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,orders,newOrder,27.3827
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,catalogue,List,0.0
275,"('payment', 'carts', 'orders', 'catalogue')",M6.xlarge,catalogue,Get,0.0
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,payment,Authorise,0
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,carts,get_cart,9.517
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,carts,merge,26.307
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,carts,addToCart,24.6771
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,carts,delete,12.239
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,orders,newOrder,35.2054
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,catalogue,List,0.0
306,"('payment', 'carts', 'orders', 'catalogue')",a1.2xlarge,catalogue,Get,0.0
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,payment,Authorise,0
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,carts,get_cart,9.2289
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,carts,merge,21.1447
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,carts,addToCart,22.8719
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,carts,delete,11.1755
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,orders,newOrder,18.2347
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,user,GetUsers,0
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,user,Login,0
274,"('payment', 'carts', 'orders', 'user')",M6.xlarge,user,GetAddresses,0.0
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,payment,Authorise,0.0
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,carts,get_cart,10.0251
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,carts,merge,27.1553
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,carts,addToCart,24.2786
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,carts,delete,12.3106
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,orders,newOrder,12.586
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,user,GetUsers,0
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,user,Login,0.0
305,"('payment', 'carts', 'orders', 'user')",a1.2xlarge,user,GetAddresses,0.0
326,"('payment', 'carts', 'orders')",M6.2xlarge,payment,Authorise,0.0
326,"('payment', 'carts', 'orders')",M6.2xlarge,carts,get_cart,15.5165
326,"('payment', 'carts', 'orders')",M6.2xlarge,carts,merge,17.9814
326,"('payment', 'carts', 'orders')",M6.2xlarge,carts,addToCart,34.1383
326,"('payment', 'carts', 'orders')",M6.2xlarge,carts,delete,18.1689
326,"('payment', 'carts', 'orders')",M6.2xlarge,orders,newOrder,12.7813
271,"('carts', 'orders', 'catalogue')",M6.xlarge,carts,get_cart,9.0892
271,"('carts', 'orders', 'catalogue')",M6.xlarge,carts,merge,17.9306
271,"('carts', 'orders', 'catalogue')",M6.xlarge,carts,addToCart,22.6924
271,"('carts', 'orders', 'catalogue')",M6.xlarge,carts,delete,10.4785
271,"('carts', 'orders', 'catalogue')",M6.xlarge,orders,newOrder,25.5535
271,"('carts', 'orders', 'catalogue')",M6.xlarge,catalogue,List,0
271,"('carts', 'orders', 'catalogue')",M6.xlarge,catalogue,Get,0.0
262,"('orders', 'catalogue')",M6.xlarge,orders,newOrder,18.9935
262,"('orders', 'catalogue')",M6.xlarge,catalogue,List,0.0
262,"('orders', 'catalogue')",M6.xlarge,catalogue,Get,0.0
270,"('carts', 'orders', 'user')",M6.xlarge,carts,get_cart,9.6586
270,"('carts', 'orders', 'user')",M6.xlarge,carts,merge,22.7096
270,"('carts', 'orders', 'user')",M6.xlarge,carts,addToCart,23.7506
270,"('carts', 'orders', 'user')",M6.xlarge,carts,delete,11.175
270,"('carts', 'orders', 'user')",M6.xlarge,orders,newOrder,32.9323
270,"('carts', 'orders', 'user')",M6.xlarge,user,GetUsers,0
270,"('carts', 'orders', 'user')",M6.xlarge,user,Login,0.0
270,"('carts', 'orders', 'user')",M6.xlarge,user,GetAddresses,0.0
261,"('orders', 'user')",M6.xlarge,orders,newOrder,19.9611
261,"('orders', 'user')",M6.xlarge,user,GetUsers,0
261,"('orders', 'user')",M6.xlarge,user,Login,0.0
261,"('orders', 'user')",M6.xlarge,user,GetAddresses,0.0
264,"('payment', 'carts', 'orders')",M6.xlarge,payment,Authorise,0.0
264,"('payment', 'carts', 'orders')",M6.xlarge,carts,get_cart,10.269
264,"('payment', 'carts', 'orders')",M6.xlarge,carts,merge,18.7924
264,"('payment', 'carts', 'orders')",M6.xlarge,carts,addToCart,23.6767
264,"('payment', 'carts', 'orders')",M6.xlarge,carts,delete,10.6726
264,"('payment', 'carts', 'orders')",M6.xlarge,orders,newOrder,25.7587

292,"('orders', 'user')",a1.2xlarge,orders,newOrder,12.5491
292,"('orders', 'user')",a1.2xlarge,user,GetUsers,0
292,"('orders', 'user')",a1.2xlarge,user,Login,0.0
292,"('orders', 'user')",a1.2xlarge,user,GetAddresses,0.0
293,"('orders', 'catalogue')",a1.2xlarge,orders,newOrder,33.7225
293,"('orders', 'catalogue')",a1.2xlarge,catalogue,List,0.0
293,"('orders', 'catalogue')",a1.2xlarge,catalogue,Get,0.0
